,customer_gender,customer_height,customer_weight,customer_size,major,sub,link,product_star,product_sales
0,1.0,159.0,47.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
1,1.0,165.0,53.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
2,1.0,160.0,61.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2425369,4.9,400.0
3,1.0,154.0,44.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/2111542,4.7,200.0
4,1.0,172.0,61.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
5,1.0,167.0,55.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
6,1.0,167.0,55.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
7,1.0,155.0,46.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/2551401,4.7,300.0
8,1.0,170.0,51.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
9,1.0,162.0,50.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
10,1.0,169.0,55.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
11,0.0,162.0,55.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
12,1.0,163.0,46.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2551409,4.8,50.0
13,1.0,153.0,41.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
14,1.0,168.0,55.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2059977,4.8,200.0
15,1.0,162.0,48.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2059977,4.8,200.0
16,1.0,169.0,54.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
17,1.0,164.0,52.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
18,1.0,163.0,46.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
19,1.0,162.0,49.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
20,1.0,170.0,56.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
21,1.0,164.0,59.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2059977,4.8,200.0
22,1.0,166.0,50.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2111542,4.7,200.0
23,1.0,161.0,47.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
24,1.0,155.0,43.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
25,1.0,163.0,57.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2425369,4.9,400.0
26,1.0,161.0,48.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2425369,4.9,400.0
27,1.0,160.0,53.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
28,1.0,174.0,68.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
29,1.0,170.0,55.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
30,1.0,155.0,40.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/2551401,4.7,300.0
31,1.0,155.0,40.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
32,1.0,158.0,48.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
33,1.0,168.0,51.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
34,1.0,168.0,58.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
35,1.0,164.0,47.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2059977,4.8,200.0
36,1.0,160.0,52.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
37,1.0,160.0,55.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
38,1.0,162.0,44.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/2551401,4.7,300.0
39,1.0,167.0,56.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
40,1.0,170.0,70.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
41,1.0,166.0,48.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/2111542,4.7,200.0
42,1.0,168.0,54.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
43,1.0,166.0,45.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
44,1.0,158.0,46.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
45,1.0,169.0,79.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/2111542,4.7,200.0
46,1.0,161.0,48.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
47,1.0,163.0,60.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
48,1.0,170.0,54.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
49,1.0,168.0,59.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
50,1.0,172.0,67.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/2551401,4.7,300.0
51,1.0,163.0,48.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2551402,4.7,100.0
52,1.0,167.0,50.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2111542,4.7,200.0
53,1.0,160.0,52.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
54,1.0,158.0,50.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
55,1.0,158.0,55.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
56,1.0,155.0,50.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2551401,4.7,300.0
57,1.0,161.0,52.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
58,1.0,162.0,48.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
59,1.0,160.0,53.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
60,1.0,173.0,75.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
61,1.0,163.0,52.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
62,1.0,156.0,45.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/2551406,4.8,100.0
63,1.0,165.0,59.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
64,1.0,167.0,65.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
65,1.0,161.0,51.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
66,1.0,162.0,50.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
67,1.0,162.0,56.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
68,1.0,155.0,42.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
69,1.0,160.0,57.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
70,1.0,162.0,52.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
71,1.0,150.0,45.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
72,1.0,165.0,44.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
73,1.0,163.0,52.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
74,1.0,158.0,41.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/2111542,4.7,200.0
75,1.0,152.0,45.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
76,1.0,162.0,50.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2059977,4.8,200.0
77,1.0,160.0,50.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2551401,4.7,300.0
78,1.0,164.0,55.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2059977,4.8,200.0
79,1.0,167.0,50.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2111542,4.7,200.0
80,1.0,167.0,60.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
81,1.0,153.0,40.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/2551401,4.7,300.0
82,1.0,164.0,64.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
83,1.0,163.0,50.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2551406,4.8,100.0
84,1.0,167.0,61.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
85,1.0,160.0,43.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/2551401,4.7,300.0
86,1.0,160.0,47.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
87,1.0,150.0,39.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
88,1.0,164.0,50.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
89,0.0,155.0,55.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
90,1.0,158.0,48.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
91,1.0,172.0,62.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/2111542,4.7,200.0
92,1.0,160.0,50.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
93,1.0,155.0,46.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/2551402,4.7,100.0
94,1.0,158.0,48.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
95,1.0,165.0,50.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
96,1.0,165.0,52.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
97,1.0,170.0,60.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
98,1.0,163.0,54.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
99,1.0,160.0,55.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2425369,4.9,400.0
100,1.0,152.0,51.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
101,1.0,163.0,48.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
102,1.0,155.0,43.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
103,1.0,163.0,50.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
104,1.0,160.0,48.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
105,1.0,161.0,50.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2059977,4.8,200.0
106,1.0,151.0,44.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
107,1.0,168.0,45.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
108,1.0,165.0,42.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
109,1.0,166.0,46.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2059977,4.8,200.0
110,1.0,168.0,52.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2551402,4.7,100.0
111,1.0,167.0,64.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
112,1.0,159.0,46.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/2111542,4.7,200.0
113,1.0,161.0,40.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
114,1.0,164.0,45.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2059977,4.8,200.0
115,1.0,174.0,51.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
116,1.0,163.0,52.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
117,1.0,158.0,43.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
118,1.0,166.0,55.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2111542,4.7,200.0
119,1.0,170.0,57.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
120,1.0,160.0,48.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
121,1.0,150.0,40.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
122,1.0,173.0,65.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
123,1.0,164.0,53.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
124,1.0,157.0,55.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
125,1.0,160.0,50.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2059977,4.8,200.0
126,1.0,157.0,48.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2551401,4.7,300.0
127,1.0,169.0,58.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
128,1.0,167.0,65.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
129,1.0,162.0,70.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
130,1.0,163.0,55.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
131,1.0,163.0,44.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
132,1.0,161.0,51.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
133,1.0,160.0,46.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
134,1.0,160.0,56.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
135,1.0,167.0,50.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
136,1.0,165.0,50.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2425369,4.9,400.0
137,1.0,166.0,58.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
138,1.0,165.0,57.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
139,1.0,165.0,55.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2551401,4.7,300.0
140,1.0,170.0,57.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
141,1.0,163.0,48.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
142,1.0,164.0,55.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
143,1.0,161.0,60.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
144,1.0,158.0,58.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
145,1.0,161.0,60.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
146,1.0,160.0,52.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/2111542,4.7,200.0
147,1.0,170.0,50.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
148,1.0,162.0,54.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
149,1.0,158.0,47.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
150,1.0,164.0,61.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
151,1.0,161.0,55.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
152,1.0,169.0,65.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
153,1.0,161.0,45.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
154,1.0,160.0,44.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
155,1.0,161.0,64.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
156,1.0,155.0,57.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
157,1.0,163.0,46.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/2551403,4.7,50.0
158,1.0,163.0,45.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
159,1.0,154.0,38.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
160,1.0,160.0,48.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
161,1.0,160.0,42.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
162,1.0,158.0,47.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
163,1.0,162.0,62.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
164,1.0,167.0,54.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
165,1.0,168.0,57.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
166,1.0,160.0,60.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
167,1.0,160.0,49.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2059977,4.8,200.0
168,1.0,159.0,50.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
169,1.0,155.0,44.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
170,1.0,166.0,56.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
171,1.0,161.0,49.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
172,1.0,153.0,38.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
173,1.0,170.0,55.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
174,1.0,161.0,55.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2111542,4.7,200.0
175,1.0,162.0,55.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
176,1.0,176.0,65.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
177,1.0,163.0,49.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
178,1.0,164.0,44.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
179,1.0,169.0,55.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
180,1.0,168.0,54.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
181,1.0,166.0,66.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
182,1.0,158.0,47.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2059977,4.8,200.0
183,1.0,161.0,58.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2111542,4.7,200.0
184,1.0,162.0,44.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
185,1.0,162.0,65.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
186,1.0,167.0,55.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
187,1.0,161.0,50.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
188,1.0,160.0,47.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2111542,4.7,200.0
189,1.0,161.0,50.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
190,1.0,161.0,49.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2059977,4.8,200.0
191,1.0,160.0,44.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
192,1.0,168.0,53.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
193,1.0,163.0,54.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
194,1.0,167.0,56.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2111542,4.7,200.0
195,1.0,163.0,53.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
196,1.0,166.0,57.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
197,1.0,168.0,59.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
198,1.0,172.0,52.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
199,1.0,157.0,48.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
200,1.0,173.0,62.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
201,1.0,155.0,52.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
202,1.0,163.0,50.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
203,1.0,168.0,51.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
204,1.0,170.0,60.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
205,1.0,167.0,46.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/2111542,4.7,200.0
206,1.0,158.0,41.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
207,1.0,168.0,50.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
208,1.0,150.0,48.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
209,1.0,163.0,67.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
210,1.0,161.0,52.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
211,1.0,160.0,150.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
212,1.0,159.0,51.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
213,1.0,160.0,57.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
214,1.0,173.0,77.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
215,1.0,168.0,66.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
216,1.0,164.0,57.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
217,1.0,170.0,55.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
218,1.0,160.0,47.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
219,1.0,170.0,68.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
220,1.0,158.0,45.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
221,1.0,151.0,41.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
222,0.0,159.0,55.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
223,1.0,167.0,54.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
224,1.0,155.0,40.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
225,1.0,161.0,55.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
226,1.0,153.0,38.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
227,1.0,161.0,45.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2059977,4.8,200.0
228,1.0,164.0,52.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2551401,4.7,300.0
229,1.0,155.0,42.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
230,1.0,160.0,54.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/2551401,4.7,300.0
231,1.0,162.0,52.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
232,1.0,162.0,48.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
233,1.0,167.0,45.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
234,1.0,160.0,48.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
235,1.0,160.0,60.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
236,1.0,165.0,55.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
237,1.0,163.0,53.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
238,1.0,161.0,60.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
239,1.0,171.0,65.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
240,1.0,173.0,53.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
241,1.0,164.0,49.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
242,1.0,170.0,52.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
243,1.0,160.0,55.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
244,1.0,160.0,51.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
245,1.0,166.0,65.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
246,1.0,172.0,53.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
247,1.0,160.0,56.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
248,1.0,178.0,70.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
249,1.0,160.0,62.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
250,1.0,160.0,52.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2551401,4.7,300.0
251,1.0,164.0,53.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2059977,4.8,200.0
252,1.0,158.0,47.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2059977,4.8,200.0
253,1.0,161.0,59.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1324272,4.8,400.0
254,1.0,172.0,54.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
255,1.0,150.0,48.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
256,1.0,158.0,52.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1979473,4.7,900.0
257,1.0,165.0,63.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/2551401,4.7,300.0
258,1.0,159.0,47.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/2316503,4.8,700.0
259,1.0,164.0,49.0,2.0,skirt,mini,https://www.musinsa.com/app/goods/2059977,4.8,200.0
260,1.0,156.0,43.0,0.0,skirt,mini,https://www.musinsa.com/app/goods/2551402,4.7,100.0
261,1.0,167.0,63.0,3.0,skirt,mini,https://www.musinsa.com/app/goods/1944554,4.8,800.0
262,1.0,156.0,40.0,1.0,skirt,mini,https://www.musinsa.com/app/goods/1618698,4.8,100.0
